0,0,-1
-0.0087265,0,-0.99996
-0.017452,0,-0.99985
-0.026177,0,-0.99966
-0.034899,0,-0.99939
-0.043619,0,-0.99905
-0.052336,0,-0.99863
-0.061049,0,-0.99813
-0.069756,0,-0.99756
-0.078459,0,-0.99692
-0.087156,0,-0.99619
-0.095846,0,-0.9954
-0.10453,0,-0.99452
-0.1132,0,-0.99357
-0.12187,0,-0.99255
-0.13053,0,-0.99144
-0.13917,0,-0.99027
-0.14781,0,-0.98902
-0.15643,0,-0.98769
-0.16505,0,-0.98629
-0.17365,0,-0.98481
-0.18224,0,-0.98325
-0.19081,0,-0.98163
-0.19937,0,-0.97992
-0.20791,0,-0.97815
-0.21644,0,-0.9763
-0.22495,0,-0.97437
-0.23345,0,-0.97237
-0.24192,0,-0.9703
-0.25038,0,-0.96815
-0.25882,0,-0.96593
-0.26724,0,-0.96363
-0.27564,0,-0.96126
-0.28402,0,-0.95882
-0.29237,0,-0.9563
-0.30071,0,-0.95372
-0.30902,0,-0.95106
-0.3173,0,-0.94832
-0.32557,0,-0.94552
-0.33381,0,-0.94264
-0.34202,0,-0.93969
-0.35021,0,-0.93667
-0.35837,0,-0.93358
-0.3665,0,-0.93042
-0.37461,0,-0.92718
-0.38268,0,-0.92388
-0.39073,0,-0.9205
-0.39875,0,-0.91706
-0.40674,0,-0.91355
-0.41469,0,-0.90996
-0.42262,0,-0.90631
-0.43051,0,-0.90259
-0.43837,0,-0.89879
-0.4462,0,-0.89493
-0.45399,0,-0.89101
-0.46175,0,-0.88701
-0.46947,0,-0.88295
-0.47716,0,-0.87882
-0.48481,0,-0.87462
-0.49242,0,-0.87036
-0.5,0,-0.86603
-0.50754,0,-0.86163
-0.51504,0,-0.85717
-0.5225,0,-0.85264
-0.52992,0,-0.84805
-0.5373,0,-0.84339
-0.54464,0,-0.83867
-0.55194,0,-0.83389
-0.55919,0,-0.82904
-0.56641,0,-0.82413
-0.57358,0,-0.81915
-0.5807,0,-0.81412
-0.58779,0,-0.80902
-0.59482,0,-0.80386
-0.60182,0,-0.79864
-0.60876,0,-0.79335
-0.61566,0,-0.78801
-0.62251,0,-0.78261
-0.62932,0,-0.77715
-0.63608,0,-0.77162
-0.64279,0,-0.76604
-0.64945,0,-0.76041
-0.65606,0,-0.75471
-0.66262,0,-0.74896
-0.66913,0,-0.74314
-0.67559,0,-0.73728
-0.682,0,-0.73135
-0.68835,0,-0.72537
-0.69466,0,-0.71934
-0.70091,0,-0.71325
-0.70711,0,-0.70711
-0.71325,0,-0.70091
-0.71934,0,-0.69466
-0.72537,0,-0.68835
-0.73135,0,-0.682
-0.73728,0,-0.67559
-0.74314,0,-0.66913
-0.74896,0,-0.66262
-0.75471,0,-0.65606
-0.76041,0,-0.64945
-0.76604,0,-0.64279
-0.77162,0,-0.63608
-0.77715,0,-0.62932
-0.78261,0,-0.62251
-0.78801,0,-0.61566
-0.79335,0,-0.60876
-0.79864,0,-0.60182
-0.80386,0,-0.59482
-0.80902,0,-0.58779
-0.81412,0,-0.5807
-0.81915,0,-0.57358
-0.82413,0,-0.56641
-0.82904,0,-0.55919
-0.83389,0,-0.55194
-0.83867,0,-0.54464
-0.84339,0,-0.5373
-0.84805,0,-0.52992
-0.85264,0,-0.5225
-0.85717,0,-0.51504
-0.86163,0,-0.50754
-0.86603,0,-0.5
-0.87036,0,-0.49242
-0.87462,0,-0.48481
-0.87882,0,-0.47716
-0.88295,0,-0.46947
-0.88701,0,-0.46175
-0.89101,0,-0.45399
-0.89493,0,-0.4462
-0.89879,0,-0.43837
-0.90259,0,-0.43051
-0.90631,0,-0.42262
-0.90996,0,-0.41469
-0.91355,0,-0.40674
-0.91706,0,-0.39875
-0.9205,0,-0.39073
-0.92388,0,-0.38268
-0.92718,0,-0.37461
-0.93042,0,-0.3665
-0.93358,0,-0.35837
-0.93667,0,-0.35021
-0.93969,0,-0.34202
-0.94264,0,-0.33381
-0.94552,0,-0.32557
-0.94832,0,-0.3173
-0.95106,0,-0.30902
-0.95372,0,-0.30071
-0.9563,0,-0.29237
-0.95882,0,-0.28402
-0.96126,0,-0.27564
-0.96363,0,-0.26724
-0.96593,0,-0.25882
-0.96815,0,-0.25038
-0.9703,0,-0.24192
-0.97237,0,-0.23345
-0.97437,0,-0.22495
-0.9763,0,-0.21644
-0.97815,0,-0.20791
-0.97992,0,-0.19937
-0.98163,0,-0.19081
-0.98325,0,-0.18224
-0.98481,0,-0.17365
-0.98629,0,-0.16505
-0.98769,0,-0.15643
-0.98902,0,-0.14781
-0.99027,0,-0.13917
-0.99144,0,-0.13053
-0.99255,0,-0.12187
-0.99357,0,-0.1132
-0.99452,0,-0.10453
-0.9954,0,-0.095846
-0.99619,0,-0.087156
-0.99692,0,-0.078459
-0.99756,0,-0.069756
-0.99813,0,-0.061049
-0.99863,0,-0.052336
-0.99905,0,-0.043619
-0.99939,0,-0.034899
-0.99966,0,-0.026177
-0.99985,0,-0.017452
-0.99996,0,-0.0087265
-1,0,0
-0.99996,0,0.0087265
-0.99985,0,0.017452
-0.99966,0,0.026177
-0.99939,0,0.034899
-0.99905,0,0.043619
-0.99863,0,0.052336
-0.99813,0,0.061049
-0.99756,0,0.069756
-0.99692,0,0.078459
-0.99619,0,0.087156
-0.9954,0,0.095846
-0.99452,0,0.10453
-0.99357,0,0.1132
-0.99255,0,0.12187
-0.99144,0,0.13053
-0.99027,0,0.13917
-0.98902,0,0.14781
-0.98769,0,0.15643
-0.98629,0,0.16505
-0.98481,0,0.17365
-0.98325,0,0.18224
-0.98163,0,0.19081
-0.97992,0,0.19937
-0.97815,0,0.20791
-0.9763,0,0.21644
-0.97437,0,0.22495
-0.97237,0,0.23345
-0.9703,0,0.24192
-0.96815,0,0.25038
-0.96593,0,0.25882
-0.96363,0,0.26724
-0.96126,0,0.27564
-0.95882,0,0.28402
-0.9563,0,0.29237
-0.95372,0,0.30071
-0.95106,0,0.30902
-0.94832,0,0.3173
-0.94552,0,0.32557
-0.94264,0,0.33381
-0.93969,0,0.34202
-0.93667,0,0.35021
-0.93358,0,0.35837
-0.93042,0,0.3665
-0.92718,0,0.37461
-0.92388,0,0.38268
-0.9205,0,0.39073
-0.91706,0,0.39875
-0.91355,0,0.40674
-0.90996,0,0.41469
-0.90631,0,0.42262
-0.90259,0,0.43051
-0.89879,0,0.43837
-0.89493,0,0.4462
-0.89101,0,0.45399
-0.88701,0,0.46175
-0.88295,0,0.46947
-0.87882,0,0.47716
-0.87462,0,0.48481
-0.87036,0,0.49242
-0.86603,0,0.5
-0.86163,0,0.50754
-0.85717,0,0.51504
-0.85264,0,0.5225
-0.84805,0,0.52992
-0.84339,0,0.5373
-0.83867,0,0.54464
-0.83389,0,0.55194
-0.82904,0,0.55919
-0.82413,0,0.56641
-0.81915,0,0.57358
-0.81412,0,0.5807
-0.80902,0,0.58779
-0.80386,0,0.59482
-0.79864,0,0.60182
-0.79335,0,0.60876
-0.78801,0,0.61566
-0.78261,0,0.62251
-0.77715,0,0.62932
-0.77162,0,0.63608
-0.76604,0,0.64279
-0.76041,0,0.64945
-0.75471,0,0.65606
-0.74896,0,0.66262
-0.74314,0,0.66913
-0.73728,0,0.67559
-0.73135,0,0.682
-0.72537,0,0.68835
-0.71934,0,0.69466
-0.71325,0,0.70091
-0.70711,0,0.70711
-0.70091,0,0.71325
-0.69466,0,0.71934
-0.68835,0,0.72537
-0.682,0,0.73135
-0.67559,0,0.73728
-0.66913,0,0.74314
-0.66262,0,0.74896
-0.65606,0,0.75471
-0.64945,0,0.76041
-0.64279,0,0.76604
-0.63608,0,0.77162
-0.62932,0,0.77715
-0.62251,0,0.78261
-0.61566,0,0.78801
-0.60876,0,0.79335
-0.60182,0,0.79864
-0.59482,0,0.80386
-0.58779,0,0.80902
-0.5807,0,0.81412
-0.57358,0,0.81915
-0.56641,0,0.82413
-0.55919,0,0.82904
-0.55194,0,0.83389
-0.54464,0,0.83867
-0.5373,0,0.84339
-0.52992,0,0.84805
-0.5225,0,0.85264
-0.51504,0,0.85717
-0.50754,0,0.86163
-0.5,0,0.86603
-0.49242,0,0.87036
-0.48481,0,0.87462
-0.47716,0,0.87882
-0.46947,0,0.88295
-0.46175,0,0.88701
-0.45399,0,0.89101
-0.4462,0,0.89493
-0.43837,0,0.89879
-0.43051,0,0.90259
-0.42262,0,0.90631
-0.41469,0,0.90996
-0.40674,0,0.91355
-0.39875,0,0.91706
-0.39073,0,0.9205
-0.38268,0,0.92388
-0.37461,0,0.92718
-0.3665,0,0.93042
-0.35837,0,0.93358
-0.35021,0,0.93667
-0.34202,0,0.93969
-0.33381,0,0.94264
-0.32557,0,0.94552
-0.3173,0,0.94832
-0.30902,0,0.95106
-0.30071,0,0.95372
-0.29237,0,0.9563
-0.28402,0,0.95882
-0.27564,0,0.96126
-0.26724,0,0.96363
-0.25882,0,0.96593
-0.25038,0,0.96815
-0.24192,0,0.9703
-0.23345,0,0.97237
-0.22495,0,0.97437
-0.21644,0,0.9763
-0.20791,0,0.97815
-0.19937,0,0.97992
-0.19081,0,0.98163
-0.18224,0,0.98325
-0.17365,0,0.98481
-0.16505,0,0.98629
-0.15643,0,0.98769
-0.14781,0,0.98902
-0.13917,0,0.99027
-0.13053,0,0.99144
-0.12187,0,0.99255
-0.1132,0,0.99357
-0.10453,0,0.99452
-0.095846,0,0.9954
-0.087156,0,0.99619
-0.078459,0,0.99692
-0.069756,0,0.99756
-0.061049,0,0.99813
-0.052336,0,0.99863
-0.043619,0,0.99905
-0.034899,0,0.99939
-0.026177,0,0.99966
-0.017452,0,0.99985
-0.0087265,0,0.99996
0,0,1
0,0,-1
-0.0087252,-0.0001523,-0.99996
-0.01745,-0.00030459,-0.99985
-0.026173,-0.00045685,-0.99966
-0.034894,-0.00060908,-0.99939
-0.043613,-0.00076126,-0.99905
-0.052328,-0.00091339,-0.99863
-0.061039,-0.0010654,-0.99813
-0.069746,-0.0012174,-0.99756
-0.078447,-0.0013693,-0.99692
-0.087142,-0.0015211,-0.99619
-0.095831,-0.0016727,-0.9954
-0.10451,-0.0018243,-0.99452
-0.11319,-0.0019757,-0.99357
-0.12185,-0.0021269,-0.99255
-0.13051,-0.002278,-0.99144
-0.13915,-0.0024289,-0.99027
-0.14779,-0.0025796,-0.98902
-0.15641,-0.0027302,-0.98769
-0.16502,-0.0028805,-0.98629
-0.17362,-0.0030306,-0.98481
-0.18221,-0.0031804,-0.98325
-0.19078,-0.0033301,-0.98163
-0.19934,-0.0034795,-0.97992
-0.20788,-0.0036286,-0.97815
-0.21641,-0.0037774,-0.9763
-0.22492,-0.0039259,-0.97437
-0.23341,-0.0040742,-0.97237
-0.24189,-0.0042221,-0.9703
-0.25034,-0.0043697,-0.96815
-0.25878,-0.004517,-0.96593
-0.2672,-0.004664,-0.96363
-0.2756,-0.0048105,-0.96126
-0.28397,-0.0049568,-0.95882
-0.29233,-0.0051026,-0.9563
-0.30066,-0.005248,-0.95372
-0.30897,-0.0053931,-0.95106
-0.31726,-0.0055377,-0.94832
-0.32552,-0.0056819,-0.94552
-0.33376,-0.0058257,-0.94264
-0.34197,-0.0059691,-0.93969
-0.35015,-0.006112,-0.93667
-0.35831,-0.0062544,-0.93358
-0.36645,-0.0063963,-0.93042
-0.37455,-0.0065378,-0.92718
-0.38263,-0.0066787,-0.92388
-0.39067,-0.0068192,-0.9205
-0.39869,-0.0069591,-0.91706
-0.40667,-0.0070985,-0.91355
-0.41463,-0.0072374,-0.90996
-0.42255,-0.0073757,-0.90631
-0.43045,-0.0075135,-0.90259
-0.4383,-0.0076506,-0.89879
-0.44613,-0.0077872,-0.89493
-0.45392,-0.0079232,-0.89101
-0.46168,-0.0080586,-0.88701
-0.4694,-0.0081934,-0.88295
-0.47709,-0.0083276,-0.87882
-0.48474,-0.0084611,-0.87462
-0.49235,-0.008594,-0.87036
-0.49992,-0.0087262,-0.86603
-0.50746,-0.0088578,-0.86163
-0.51496,-0.0089887,-0.85717
-0.52242,-0.0091189,-0.85264
-0.52984,-0.0092484,-0.84805
-0.53722,-0.0093772,-0.84339
-0.54456,-0.0095053,-0.83867
-0.55185,-0.0096326,-0.83389
-0.55911,-0.0097593,-0.82904
-0.56632,-0.0098852,-0.82413
-0.57349,-0.01001,-0.81915
-0.58061,-0.010135,-0.81412
-0.5877,-0.010258,-0.80902
-0.59473,-0.010381,-0.80386
-0.60172,-0.010503,-0.79864
-0.60867,-0.010624,-0.79335
-0.61557,-0.010745,-0.78801
-0.62242,-0.010864,-0.78261
-0.62922,-0.010983,-0.77715
-0.63598,-0.011101,-0.77162
-0.64269,-0.011218,-0.76604
-0.64935,-0.011334,-0.76041
-0.65596,-0.01145,-0.75471
-0.66252,-0.011564,-0.74896
-0.66903,-0.011678,-0.74314
-0.67549,-0.011791,-0.73728
-0.68189,-0.011903,-0.73135
-0.68825,-0.012013,-0.72537
-0.69455,-0.012123,-0.71934
-0.7008,-0.012233,-0.71325
-0.707,-0.012341,-0.70711
-0.71314,-0.012448,-0.70091
-0.71923,-0.012554,-0.69466
-0.72526,-0.01266,-0.68835
-0.73124,-0.012764,-0.682
-0.73717,-0.012867,-0.67559
-0.74303,-0.01297,-0.66913
-0.74884,-0.013071,-0.66262
-0.75459,-0.013171,-0.65606
-0.76029,-0.013271,-0.64945
-0.76593,-0.013369,-0.64279
-0.77151,-0.013467,-0.63608
-0.77703,-0.013563,-0.62932
-0.78249,-0.013658,-0.62251
-0.78789,-0.013753,-0.61566
-0.79323,-0.013846,-0.60876
-0.79851,-0.013938,-0.60182
-0.80373,-0.014029,-0.59482
-0.80889,-0.014119,-0.58779
-0.81399,-0.014208,-0.5807
-0.81903,-0.014296,-0.57358
-0.824,-0.014383,-0.56641
-0.82891,-0.014469,-0.55919
-0.83376,-0.014553,-0.55194
-0.83854,-0.014637,-0.54464
-0.84326,-0.014719,-0.5373
-0.84792,-0.0148,-0.52992
-0.85251,-0.014881,-0.5225
-0.85704,-0.01496,-0.51504
-0.8615,-0.015038,-0.50754
-0.86589,-0.015114,-0.5
-0.87022,-0.01519,-0.49242
-0.87449,-0.015264,-0.48481
-0.87868,-0.015337,-0.47716
-0.88281,-0.01541,-0.46947
-0.88688,-0.01548,-0.46175
-0.89087,-0.01555,-0.45399
-0.8948,-0.015619,-0.4462
-0.89866,-0.015686,-0.43837
-0.90245,-0.015752,-0.43051
-0.90617,-0.015817,-0.42262
-0.90982,-0.015881,-0.41469
-0.91341,-0.015944,-0.40674
-0.91692,-0.016005,-0.39875
-0.92036,-0.016065,-0.39073
-0.92374,-0.016124,-0.38268
-0.92704,-0.016182,-0.37461
-0.93028,-0.016238,-0.3665
-0.93344,-0.016293,-0.35837
-0.93653,-0.016347,-0.35021
-0.93955,-0.0164,-0.34202
-0.9425,-0.016451,-0.33381
-0.94537,-0.016502,-0.32557
-0.94818,-0.016551,-0.3173
-0.95091,-0.016598,-0.30902
-0.95357,-0.016645,-0.30071
-0.95616,-0.01669,-0.29237
-0.95867,-0.016734,-0.28402
-0.96112,-0.016776,-0.27564
-0.96348,-0.016818,-0.26724
-0.96578,-0.016858,-0.25882
-0.968,-0.016897,-0.25038
-0.97015,-0.016934,-0.24192
-0.97222,-0.01697,-0.23345
-0.97422,-0.017005,-0.22495
-0.97615,-0.017039,-0.21644
-0.978,-0.017071,-0.20791
-0.97978,-0.017102,-0.19937
-0.98148,-0.017132,-0.19081
-0.98311,-0.01716,-0.18224
-0.98466,-0.017187,-0.17365
-0.98614,-0.017213,-0.16505
-0.98754,-0.017238,-0.15643
-0.98887,-0.017261,-0.14781
-0.99012,-0.017283,-0.13917
-0.99129,-0.017303,-0.13053
-0.99239,-0.017322,-0.12187
-0.99342,-0.01734,-0.1132
-0.99437,-0.017357,-0.10453
-0.99524,-0.017372,-0.095846
-0.99604,-0.017386,-0.087156
-0.99677,-0.017399,-0.078459
-0.99741,-0.01741,-0.069756
-0.99798,-0.01742,-0.061049
-0.99848,-0.017428,-0.052336
-0.9989,-0.017436,-0.043619
-0.99924,-0.017442,-0.034899
-0.99951,-0.017446,-0.026177
-0.9997,-0.01745,-0.017452
-0.99981,-0.017452,-0.0087265
-0.99985,-0.017452,0
-0.99981,-0.017452,0.0087265
-0.9997,-0.01745,0.017452
-0.99951,-0.017446,0.026177
-0.99924,-0.017442,0.034899
-0.9989,-0.017436,0.043619
-0.99848,-0.017428,0.052336
-0.99798,-0.01742,0.061049
-0.99741,-0.01741,0.069756
-0.99677,-0.017399,0.078459
-0.99604,-0.017386,0.087156
-0.99524,-0.017372,0.095846
-0.99437,-0.017357,0.10453
-0.99342,-0.01734,0.1132
-0.99239,-0.017322,0.12187
-0.99129,-0.017303,0.13053
-0.99012,-0.017283,0.13917
-0.98887,-0.017261,0.14781
-0.98754,-0.017238,0.15643
-0.98614,-0.017213,0.16505
-0.98466,-0.017187,0.17365
-0.98311,-0.01716,0.18224
-0.98148,-0.017132,0.19081
-0.97978,-0.017102,0.19937
-0.978,-0.017071,0.20791
-0.97615,-0.017039,0.21644
-0.97422,-0.017005,0.22495
-0.97222,-0.01697,0.23345
-0.97015,-0.016934,0.24192
-0.968,-0.016897,0.25038
-0.96578,-0.016858,0.25882
-0.96348,-0.016818,0.26724
-0.96112,-0.016776,0.27564
-0.95867,-0.016734,0.28402
-0.95616,-0.01669,0.29237
-0.95357,-0.016645,0.30071
-0.95091,-0.016598,0.30902
-0.94818,-0.016551,0.3173
-0.94537,-0.016502,0.32557
-0.9425,-0.016451,0.33381
-0.93955,-0.0164,0.34202
-0.93653,-0.016347,0.35021
-0.93344,-0.016293,0.35837
-0.93028,-0.016238,0.3665
-0.92704,-0.016182,0.37461
-0.92374,-0.016124,0.38268
-0.92036,-0.016065,0.39073
-0.91692,-0.016005,0.39875
-0.91341,-0.015944,0.40674
-0.90982,-0.015881,0.41469
-0.90617,-0.015817,0.42262
-0.90245,-0.015752,0.43051
-0.89866,-0.015686,0.43837
-0.8948,-0.015619,0.4462
-0.89087,-0.01555,0.45399
-0.88688,-0.01548,0.46175
-0.88281,-0.01541,0.46947
-0.87868,-0.015337,0.47716
-0.87449,-0.015264,0.48481
-0.87022,-0.01519,0.49242
-0.86589,-0.015114,0.5
-0.8615,-0.015038,0.50754
-0.85704,-0.01496,0.51504
-0.85251,-0.014881,0.5225
-0.84792,-0.0148,0.52992
-0.84326,-0.014719,0.5373
-0.83854,-0.014637,0.54464
-0.83376,-0.014553,0.55194
-0.82891,-0.014469,0.55919
-0.824,-0.014383,0.56641
-0.81903,-0.014296,0.57358
-0.81399,-0.014208,0.5807
-0.80889,-0.014119,0.58779
-0.80373,-0.014029,0.59482
-0.79851,-0.013938,0.60182
-0.79323,-0.013846,0.60876
-0.78789,-0.013753,0.61566
-0.78249,-0.013658,0.62251
-0.77703,-0.013563,0.62932
-0.77151,-0.013467,0.63608
-0.76593,-0.013369,0.64279
-0.76029,-0.013271,0.64945
-0.75459,-0.013171,0.65606
-0.74884,-0.013071,0.66262
-0.74303,-0.01297,0.66913
-0.73717,-0.012867,0.67559
-0.73124,-0.012764,0.682
-0.72526,-0.01266,0.68835
-0.71923,-0.012554,0.69466
-0.71314,-0.012448,0.70091
-0.707,-0.012341,0.70711
-0.7008,-0.012233,0.71325
-0.69455,-0.012123,0.71934
-0.68825,-0.012013,0.72537
-0.68189,-0.011903,0.73135
-0.67549,-0.011791,0.73728
-0.66903,-0.011678,0.74314
-0.66252,-0.011564,0.74896
-0.65596,-0.01145,0.75471
-0.64935,-0.011334,0.76041
-0.64269,-0.011218,0.76604
-0.63598,-0.011101,0.77162
-0.62922,-0.010983,0.77715
-0.62242,-0.010864,0.78261
-0.61557,-0.010745,0.78801
-0.60867,-0.010624,0.79335
-0.60172,-0.010503,0.79864
-0.59473,-0.010381,0.80386
-0.5877,-0.010258,0.80902
-0.58061,-0.010135,0.81412
-0.57349,-0.01001,0.81915
-0.56632,-0.0098852,0.82413
-0.55911,-0.0097593,0.82904
-0.55185,-0.0096326,0.83389
-0.54456,-0.0095053,0.83867
-0.53722,-0.0093772,0.84339
-0.52984,-0.0092484,0.84805
-0.52242,-0.0091189,0.85264
-0.51496,-0.0089887,0.85717
-0.50746,-0.0088578,0.86163
-0.49992,-0.0087262,0.86603
-0.49235,-0.008594,0.87036
-0.48474,-0.0084611,0.87462
-0.47709,-0.0083276,0.87882
-0.4694,-0.0081934,0.88295
-0.46168,-0.0080586,0.88701
-0.45392,-0.0079232,0.89101
-0.44613,-0.0077872,0.89493
-0.4383,-0.0076506,0.89879
-0.43045,-0.0075135,0.90259
-0.42255,-0.0073757,0.90631
-0.41463,-0.0072374,0.90996
-0.40667,-0.0070985,0.91355
-0.39869,-0.0069591,0.91706
-0.39067,-0.0068192,0.9205
-0.38263,-0.0066787,0.92388
-0.37455,-0.0065378,0.92718
-0.36645,-0.0063963,0.93042
-0.35831,-0.0062544,0.93358
-0.35015,-0.006112,0.93667
-0.34197,-0.0059691,0.93969
-0.33376,-0.0058257,0.94264
-0.32552,-0.0056819,0.94552
-0.31726,-0.0055377,0.94832
-0.30897,-0.0053931,0.95106
-0.30066,-0.005248,0.95372
-0.29233,-0.0051026,0.9563
-0.28397,-0.0049568,0.95882
-0.2756,-0.0048105,0.96126
-0.2672,-0.004664,0.96363
-0.25878,-0.004517,0.96593
-0.25034,-0.0043697,0.96815
-0.24189,-0.0042221,0.9703
-0.23341,-0.0040742,0.97237
-0.22492,-0.0039259,0.97437
-0.21641,-0.0037774,0.9763
-0.20788,-0.0036286,0.97815
-0.19934,-0.0034795,0.97992
-0.19078,-0.0033301,0.98163
-0.18221,-0.0031804,0.98325
-0.17362,-0.0030306,0.98481
-0.16502,-0.0028805,0.98629
-0.15641,-0.0027302,0.98769
-0.14779,-0.0025796,0.98902
-0.13915,-0.0024289,0.99027
-0.13051,-0.002278,0.99144
-0.12185,-0.0021269,0.99255
-0.11319,-0.0019757,0.99357
-0.10451,-0.0018243,0.99452
-0.095831,-0.0016727,0.9954
-0.087142,-0.0015211,0.99619
-0.078447,-0.0013693,0.99692
